data,preco_soja_brl,dolar_ptax,var_soja_pct,var_dolar_pct,media_movel_30d,media_movel_90d,mes,status_safra,Ano
2018-05-11,79.92,3.549499988555908,-0.21226120614309396,-1.1363978959824883,79.70333333333335,73.28111111111112,5,3. Colheita (Oferta Alta),2018
2018-05-14,80.57,3.6029000282287598,0.813313313313313,1.5044383672354167,79.88699999999999,73.42033333333333,5,3. Colheita (Oferta Alta),2018
2018-05-15,80.42,3.6215999126434326,-0.1861735137147713,0.5190231277071078,80.04400000000001,73.55677777777777,5,3. Colheita (Oferta Alta),2018
2018-05-16,79.63,3.648699998855591,-0.9823427008207042,0.748290448029576,80.14733333333334,73.691,5,3. Colheita (Oferta Alta),2018
2018-05-17,79.32,3.6744000911712646,-0.38930051488133,0.7043629874677215,80.24866666666665,73.81855555555556,5,3. Colheita (Oferta Alta),2018
2018-05-18,80.29,3.6951000690460205,1.2228946041351607,0.5633566666976009,80.32166666666667,73.95555555555555,5,3. Colheita (Oferta Alta),2018
2018-05-21,80.48,3.7383999824523926,0.23664217212604477,1.1718197774695405,80.36833333333334,74.09677777777777,5,3. Colheita (Oferta Alta),2018
2018-05-22,80.33,3.6756999492645264,-0.18638170974155654,-1.6771889974901755,80.355,74.23622222222222,5,3. Colheita (Oferta Alta),2018
2018-05-23,80.35,3.6459999084472656,0.02489729864310064,-0.808010480376764,80.346,74.37822222222222,5,3. Colheita (Oferta Alta),2018
2018-05-24,80.11,3.6256000995635986,-0.2986932171748502,-0.5595120514513274,80.35066666666667,74.52533333333334,5,3. Colheita (Oferta Alta),2018
2018-05-25,80.13,3.648099899291992,0.024965672200716327,0.6205813964728746,80.35066666666667,74.66722222222222,5,3. Colheita (Oferta Alta),2018
2018-05-28,79.98,3.626199960708618,-0.18719580681391124,-0.6003108244821975,80.32733333333333,74.81255555555556,5,3. Colheita (Oferta Alta),2018
2018-05-29,80.34,3.7342000007629395,0.4501125281320295,2.9783255535973385,80.31966666666668,74.96255555555555,5,3. Colheita (Oferta Alta),2018
2018-05-30,80.41,3.724100112915039,0.08712969878017507,-0.27046992249576407,80.33566666666665,75.10777777777777,5,3. Colheita (Oferta Alta),2018
2018-06-01,80.69,3.7219998836517334,0.3482153960950196,-0.05639561772311508,80.36833333333333,75.25833333333334,6,4. Entressafra (Oferta Baixa),2018
2018-06-04,80.19,3.7616000175476074,-0.6196554715578118,1.0639477467425884,80.41166666666666,75.39944444444444,6,4. Entressafra (Oferta Baixa),2018
2018-06-05,80.6,3.744499921798706,0.5112856964708756,-0.45459633318616355,80.449,75.542,6,4. Entressafra (Oferta Baixa),2018
2018-06-06,80.62,3.80430006980896,0.024813895781661266,1.5970129325447724,80.47700000000002,75.68566666666666,6,4. Entressafra (Oferta Baixa),2018
2018-06-07,80.67,3.843400001525879,0.06201935003720127,1.027782535537014,80.48266666666667,75.83277777777779,6,4. Entressafra (Oferta Baixa),2018
2018-06-08,79.59,3.900700092315674,-1.338787653402751,1.4908698227362738,80.43333333333334,75.97722222222222,6,4. Entressafra (Oferta Baixa),2018
2018-06-11,77.19,3.704900026321411,-3.0154542027893028,-5.01961343759768,80.29266666666668,76.09033333333333,6,4. Entressafra (Oferta Baixa),2018
2018-06-12,76.26,3.7088000774383545,-1.2048192771084265,0.10526737804625874,80.12866666666666,76.19133333333333,6,4. Entressafra (Oferta Baixa),2018
2018-06-13,76.31,3.7149999141693115,0.06556517178075705,0.16716556841853691,79.96433333333334,76.29566666666666,6,4. Entressafra (Oferta Baixa),2018
2018-06-14,76.42,3.7188000679016113,0.1441488664657209,0.10229216204840075,79.80633333333331,76.40366666666667,6,4. Entressafra (Oferta Baixa),2018
2018-06-15,77.04,3.803999900817871,0.8113059408531909,2.2910570980045897,79.671,76.51233333333333,6,4. Entressafra (Oferta Baixa),2018
2018-06-18,77.19,3.7286999225616455,0.19470404984422984,-1.9794947481474923,79.538,76.62344444444444,6,4. Entressafra (Oferta Baixa),2018
2018-06-19,77.23,3.7462000846862793,0.05182018396165944,0.4693368328929859,79.44466666666666,76.73244444444444,6,4. Entressafra (Oferta Baixa),2018
2018-06-20,77.22,3.744999885559082,-0.012948336138818295,-0.03203777427969179,79.33833333333334,76.83500000000001,6,4. Entressafra (Oferta Baixa),2018
2018-06-21,78.13,3.7690999507904053,1.1784511784511675,0.6435264610889391,79.25733333333334,76.94488888888888,6,4. Entressafra (Oferta Baixa),2018
2018-06-22,78.25,3.7651000022888184,0.15359017022911203,-0.10612476596032483,79.196,77.05444444444446,6,4. Entressafra (Oferta Baixa),2018
2018-06-25,77.71,3.78629994392395,-0.6900958466453777,0.5630645035256565,79.12233333333332,77.14588888888889,6,4. Entressafra (Oferta Baixa),2018
2018-06-26,77.56,3.775099992752075,-0.1930253506627122,-0.2958020055925048,79.022,77.23855555555555,6,4. Entressafra (Oferta Baixa),2018
2018-06-27,78.19,3.795799970626831,0.8122743682310363,0.5483292605360957,78.94766666666666,77.33355555555556,6,4. Entressafra (Oferta Baixa),2018
2018-06-28,79.83,3.860100030899048,2.0974549175086343,1.6939791551133343,78.95433333333334,77.44500000000001,6,4. Entressafra (Oferta Baixa),2018
2018-06-29,80.41,3.859499931335449,0.7265439057998258,-0.01554621794240818,78.99066666666667,77.55911111111111,6,4. Entressafra (Oferta Baixa),2018
2018-07-02,80.98,3.8756000995635986,0.708867056336282,0.41715684711978174,79.01366666666667,77.67344444444444,7,4. Entressafra (Oferta Baixa),2018
2018-07-03,81.22,3.912600040435791,0.29636947394418023,0.9546893364039022,79.03833333333333,77.78399999999999,7,4. Entressafra (Oferta Baixa),2018
2018-07-04,81.04,3.8963000774383545,-0.2216202905688136,-0.4166018205024824,79.06199999999998,77.89388888888888,7,4. Entressafra (Oferta Baixa),2018
2018-07-05,81.22,3.9110000133514404,0.22211253701873712,0.37727935787610356,79.091,78.00277777777778,7,4. Entressafra (Oferta Baixa),2018
2018-07-06,81.99,3.931299924850464,0.9480423540999761,0.5190465719693949,79.15366666666665,78.11977777777777,7,4. Entressafra (Oferta Baixa),2018
2018-07-09,81.59,3.8659000396728516,-0.4878643737040944,-1.6635689575401735,79.20233333333334,78.22377777777778,7,4. Entressafra (Oferta Baixa),2018
2018-07-10,81.7,3.871299982070923,0.13482044368182677,0.13968137672095704,79.25966666666666,78.32277777777777,7,4. Entressafra (Oferta Baixa),2018
2018-07-11,81.3,3.8150999546051025,-0.4895960832313362,-1.4517094445302248,79.29166666666667,78.40944444444445,7,4. Entressafra (Oferta Baixa),2018
2018-07-12,81.94,3.8761000633239746,0.7872078720787323,1.5989124648029263,79.34266666666667,78.50033333333333,7,4. Entressafra (Oferta Baixa),2018
2018-07-13,81.8,3.88070011138916,-0.170856724432511,0.11867722685261484,79.37966666666667,78.5881111111111,7,4. Entressafra (Oferta Baixa),2018
2018-07-16,82.14,3.849400043487549,0.415647921760387,-0.8065572449092673,79.44466666666668,78.68022222222223,7,4. Entressafra (Oferta Baixa),2018
2018-07-17,83.09,3.8559999465942383,1.1565619673727712,0.17145277269519088,79.52766666666666,78.77733333333333,7,4. Entressafra (Oferta Baixa),2018
2018-07-18,82.75,3.835900068283081,-0.4091948489589603,-0.5212624115545017,79.59866666666667,78.87522222222222,7,4. Entressafra (Oferta Baixa),2018
2018-07-19,83.19,3.8492000102996826,0.5317220543806567,0.3467228493925445,79.68266666666666,78.98444444444443,7,4. Entressafra (Oferta Baixa),2018
2018-07-20,82.69,3.8285000324249268,-0.6010337780983255,-0.5377735066862455,79.786,79.08433333333333,7,4. Entressafra (Oferta Baixa),2018
2018-07-23,82.37,3.7708001136779785,-0.38698754383842404,-1.5071155350206866,79.95866666666666,79.183,7,4. Entressafra (Oferta Baixa),2018
2018-07-24,81.86,3.780400037765503,-0.6191574602403827,0.25458586501847513,80.14533333333334,79.27277777777778,7,4. Entressafra (Oferta Baixa),2018
2018-07-25,81.79,3.7460999488830566,-0.08551184949913138,-0.9073137376942819,80.32799999999999,79.3591111111111,7,4. Entressafra (Oferta Baixa),2018
2018-07-26,81.64,3.6863999366760254,-0.18339650324000756,-1.5936577513056327,80.50200000000001,79.455,7,4. Entressafra (Oferta Baixa),2018
2018-07-27,81.87,3.74429988861084,0.2817246447819777,1.5706367439616953,80.66300000000001,79.55733333333333,7,4. Entressafra (Oferta Baixa),2018
2018-07-30,82.02,3.7111001014709473,0.18321729571271206,-0.886675430055095,80.82400000000001,79.66122222222222,7,4. Entressafra (Oferta Baixa),2018
2018-07-31,83.14,3.728100061416626,1.3655206047305635,0.4580841120114476,81.021,79.77344444444444,7,4. Entressafra (Oferta Baixa),2018
2018-08-01,82.7,3.753000020980835,-0.5292278085157531,0.6678994435237229,81.20366666666665,79.882,8,4. Entressafra (Oferta Baixa),2018
2018-08-02,82.53,3.746999979019165,-0.20556227327690468,-0.159873219507789,81.35033333333332,79.97933333333334,8,4. Entressafra (Oferta Baixa),2018
2018-08-03,81.96,3.7483999729156494,-0.6906579425663528,0.037363061230943906,81.47399999999999,80.06544444444444,8,4. Entressafra (Oferta Baixa),2018
2018-08-06,81.03,3.7023000717163086,-1.1346998535871067,-1.2298554458552768,81.58466666666668,80.13677777777778,8,4. Entressafra (Oferta Baixa),2018
2018-08-07,81.9,3.734499931335449,1.0736764161421775,0.8697258189613422,81.72933333333332,80.21277777777777,8,4. Entressafra (Oferta Baixa),2018
2018-08-08,82.53,3.750499963760376,0.7692307692307665,0.4284384179706002,81.87400000000001,80.28855555555555,8,4. Entressafra (Oferta Baixa),2018
2018-08-09,82.64,3.7701001167297363,0.13328486610928447,0.5226010707572115,81.96766666666666,80.35644444444445,8,4. Entressafra (Oferta Baixa),2018
2018-08-10,83.22,3.7995998859405518,0.7018393030009618,0.7824664676651549,82.06133333333334,80.43355555555556,8,4. Entressafra (Oferta Baixa),2018
2018-08-13,82.49,3.8654000759124756,-0.8771929824561431,1.7317662897980535,82.11166666666666,80.48233333333333,8,4. Entressafra (Oferta Baixa),2018
2018-08-14,83.68,3.881999969482422,1.4425991029215712,0.4294482652233089,82.19366666666666,80.53344444444444,8,4. Entressafra (Oferta Baixa),2018
2018-08-15,83.97,3.8643999099731445,0.3465583173996034,-0.4533760857196478,82.29133333333334,80.56944444444444,8,4. Entressafra (Oferta Baixa),2018
2018-08-16,84.33,3.900599956512451,0.4287245444801746,0.9367572555283976,82.395,80.61066666666667,8,4. Entressafra (Oferta Baixa),2018
2018-08-17,83.95,3.903899908065796,-0.45061069607493787,0.0846011277786829,82.46033333333334,80.65488888888889,8,4. Entressafra (Oferta Baixa),2018
2018-08-20,83.52,3.9098000526428223,-0.5122096486003702,0.1511346273206371,82.52466666666666,80.69255555555556,8,4. Entressafra (Oferta Baixa),2018
2018-08-21,83.47,3.9660000801086426,-0.059865900383138104,1.4374143615817792,82.58366666666667,80.72355555555555,8,4. Entressafra (Oferta Baixa),2018
2018-08-22,84.25,4.048500061035156,0.9344674733437142,2.080181020174199,82.682,80.76444444444445,8,4. Entressafra (Oferta Baixa),2018
2018-08-23,84.47,4.036900043487549,0.26112759643917016,-0.28652630289552894,82.76633333333332,80.81488888888889,8,4. Entressafra (Oferta Baixa),2018
2018-08-24,85.06,4.112299919128418,0.6984728305907462,1.8677667226986827,82.875,80.87433333333333,8,4. Entressafra (Oferta Baixa),2018
2018-08-27,84.35,4.102799892425537,-0.8347049141782414,-0.2310149281352647,82.94866666666667,80.935,8,4. Entressafra (Oferta Baixa),2018
2018-08-28,85.24,4.077499866485596,1.0551274451689352,-0.6166526909257675,83.02033333333334,80.999,8,4. Entressafra (Oferta Baixa),2018
2018-08-29,85.12,4.133900165557861,-0.1407789770060841,1.3832078704855366,83.09933333333333,81.05833333333334,8,4. Entressafra (Oferta Baixa),2018
2018-08-30,85.54,4.105500221252441,0.49342105263157077,-0.6870012135764103,83.17766666666667,81.11433333333333,8,4. Entressafra (Oferta Baixa),2018
2018-08-31,85.88,4.148600101470947,0.3974748655599658,1.0498082546773757,83.284,81.16777777777777,8,4. Entressafra (Oferta Baixa),2018
2018-09-03,85.4,4.053699970245361,-0.5589194224499217,-2.287521788179525,83.385,81.21211111111111,9,4. Entressafra (Oferta Baixa),2018
2018-09-04,86.73,4.154799938201904,1.5573770491803307,2.494017038720897,83.54733333333334,81.27377777777778,9,4. Entressafra (Oferta Baixa),2018
2018-09-05,87.19,4.15369987487793,0.5303816441830866,-0.02647692645462163,83.72733333333333,81.33988888888888,9,4. Entressafra (Oferta Baixa),2018
2018-09-06,87.68,4.143099784851074,0.5619910540199724,-0.25519633931584407,83.92866666666666,81.41233333333334,9,4. Entressafra (Oferta Baixa),2018
2018-09-10,87.25,4.043799877166748,-0.49041970802919943,-2.396753948514796,84.10799999999999,81.48066666666666,9,4. Entressafra (Oferta Baixa),2018
2018-09-11,89.37,4.08459997177124,2.4297994269341094,1.0089543460068073,84.35300000000001,81.57166666666666,9,4. Entressafra (Oferta Baixa),2018
2018-09-12,89.32,4.151599884033203,-0.05594718585656411,1.640305359765959,84.559,81.6748888888889,9,4. Entressafra (Oferta Baixa),2018
2018-09-13,89.64,4.159800052642822,0.3582624272279622,0.19751827822225287,84.79033333333332,81.77744444444444,9,4. Entressafra (Oferta Baixa),2018
2018-09-14,90.55,4.204999923706055,1.0151717983043262,1.08658758813458,85.05766666666666,81.88844444444445,9,4. Entressafra (Oferta Baixa),2018
2018-09-17,89.39,4.171999931335449,-1.2810601877415784,-0.7847798565837061,85.30533333333332,81.99177777777778,9,4. Entressafra (Oferta Baixa),2018
2018-09-18,89.25,4.1321001052856445,-0.1566170712607673,-0.9563716851987758,85.57933333333332,82.09544444444444,9,4. Entressafra (Oferta Baixa),2018
2018-09-19,88.95,4.158400058746338,-0.3361344537815114,0.6364790975671442,85.81433333333334,82.18855555555555,9,4. Entressafra (Oferta Baixa),2018
2018-09-20,89.92,4.130300045013428,1.090500281056772,-0.6757409901870237,86.06066666666668,82.2941111111111,9,4. Entressafra (Oferta Baixa),2018
2018-09-21,89.55,4.076000213623047,-0.4114768683274095,-1.3146703822628503,86.291,82.40433333333334,9,4. Entressafra (Oferta Baixa),2018
2018-09-24,89.44,4.050000190734863,-0.12283640424344267,-0.637880802883295,86.49833333333332,82.51677777777778,9,4. Entressafra (Oferta Baixa),2018
